,Student ID,student_name,gender,grade,school_name,reading_score,math_score
6720,6720,Sara Green,F,10th,Shelton High School,96,70
6721,6721,Jeanette White,F,12th,Shelton High School,69,79
6722,6722,Andrea Nguyen,F,12th,Shelton High School,84,79
6723,6723,Nicole Burke,F,10th,Shelton High School,90,85
6724,6724,Joan Mitchell,F,9th,Shelton High School,80,85
6725,6725,Valerie Chapman,F,11th,Shelton High School,77,83
6726,6726,Melissa Whitney,F,10th,Shelton High School,74,96
6727,6727,Brett Banks,M,9th,Shelton High School,77,78
6728,6728,Joshua Ross,M,9th,Shelton High School,99,75
6729,6729,Kristi Petersen,F,12th,Shelton High School,89,78
6730,6730,Nicole Johnston,F,11th,Shelton High School,94,94
6731,6731,Anthony Rose,M,9th,Shelton High School,88,81
6732,6732,Jason Taylor,M,9th,Shelton High School,83,78
6733,6733,Nathan Mullen,M,10th,Shelton High School,98,75
6734,6734,Kristen Taylor,F,9th,Shelton High School,71,70
6735,6735,Stacy Griffin,F,10th,Shelton High School,75,70
6736,6736,Cassidy Collins,F,11th,Shelton High School,76,99
6737,6737,Katie Mann,F,10th,Shelton High School,87,71
6738,6738,Kari Lee,F,12th,Shelton High School,98,93
6739,6739,Gary Meyer,M,12th,Shelton High School,69,91
6740,6740,Mary Williams,F,10th,Shelton High School,92,77
6741,6741,Melinda Lynch,F,12th,Shelton High School,79,77
6742,6742,James Mills,M,10th,Shelton High School,74,77
6743,6743,Martha Warner,F,9th,Shelton High School,80,84
6744,6744,Emily Norton,F,10th,Shelton High School,70,86
6745,6745,Alice Greene,F,10th,Shelton High School,99,76
6746,6746,Christopher Moore,M,11th,Shelton High School,74,72
6747,6747,Kevin Brown,M,11th,Shelton High School,80,72
6748,6748,Joanna Brown,F,9th,Shelton High School,95,72
6749,6749,Ashley Baker,F,12th,Shelton High School,92,85
6750,6750,Richard Schneider,M,9th,Shelton High School,78,73
6751,6751,Travis Santos,M,10th,Shelton High School,98,74
6752,6752,Alan Jackson,M,12th,Shelton High School,91,93
6753,6753,Michael Castaneda,M,9th,Shelton High School,72,94
6754,6754,Lori Johnson,F,9th,Shelton High School,85,93
6755,6755,Pamela Keith,F,10th,Shelton High School,93,77
6756,6756,Robert West,M,9th,Shelton High School,76,84
6757,6757,Julia Johnson,F,11th,Shelton High School,78,84
6758,6758,Barbara Jones,F,11th,Shelton High School,94,89
6759,6759,John Yang,M,11th,Shelton High School,92,77
6760,6760,Kimberly Reyes,F,10th,Shelton High School,93,98
6761,6761,Kenneth Bryant,M,9th,Shelton High School,98,90
6762,6762,Zachary Williams,M,11th,Shelton High School,97,77
6763,6763,Keith Howard,M,9th,Shelton High School,98,91
6764,6764,James Rosales,M,9th,Shelton High School,78,95
6765,6765,Candice Jordan,F,9th,Shelton High School,87,78
6766,6766,Michelle Howell,F,11th,Shelton High School,77,91
6767,6767,John Smith,M,9th,Shelton High School,95,73
6768,6768,Patrick Taylor,M,11th,Shelton High School,72,82
6769,6769,Paul Sheppard,M,12th,Shelton High School,74,99
6770,6770,William Marshall,M,10th,Shelton High School,69,69
6771,6771,Kelly Parsons,F,9th,Shelton High School,81,68
6772,6772,Anthony Schultz,M,12th,Shelton High School,82,79
6773,6773,Nathan Reeves,M,12th,Shelton High School,98,98
6774,6774,Jeffery Thompson,M,12th,Shelton High School,80,80
6775,6775,Margaret Mercado,F,9th,Shelton High School,76,88
6776,6776,Taylor Baker,F,12th,Shelton High School,71,88
6777,6777,Rachel Anderson,F,11th,Shelton High School,79,79
6778,6778,Jeffrey Smith,M,11th,Shelton High School,92,89
6779,6779,Todd Dean,M,10th,Shelton High School,69,96
6780,6780,Mindy Sims,F,10th,Shelton High School,80,70
6781,6781,Benjamin Alvarado,M,9th,Shelton High School,74,68
6782,6782,Dominique Estrada,F,10th,Shelton High School,86,76
6783,6783,Samuel Davis,M,12th,Shelton High School,83,74
6784,6784,Cory Maddox,M,11th,Shelton High School,95,92
6785,6785,Lisa Smith,F,11th,Shelton High School,70,76
6786,6786,Kylie Gonzalez,F,9th,Shelton High School,96,90
6787,6787,Calvin Scott,M,11th,Shelton High School,85,80
6788,6788,Rebecca Whitehead,F,10th,Shelton High School,92,92
6789,6789,Victoria Hicks,F,11th,Shelton High School,70,76
6790,6790,Kimberly Tucker,F,9th,Shelton High School,70,86
6791,6791,Jessica Soto,F,10th,Shelton High School,86,72
6792,6792,Juan Rojas,M,9th,Shelton High School,85,71
6793,6793,Vanessa Shaw,F,10th,Shelton High School,77,79
6794,6794,Glenn Mcdonald,M,12th,Shelton High School,89,97
6795,6795,Cody Smith,M,12th,Shelton High School,71,90
6796,6796,Brian Munoz,M,10th,Shelton High School,95,81
6797,6797,Katherine Stephens,F,12th,Shelton High School,89,93
6798,6798,Abigail Moore,F,9th,Shelton High School,78,94
6799,6799,William Mitchell,M,12th,Shelton High School,75,68
6800,6800,Colton Cook,M,10th,Shelton High School,82,85
6801,6801,Patricia Watson,F,11th,Shelton High School,94,90
6802,6802,Zachary Greer,M,9th,Shelton High School,84,92
6803,6803,Emily George,F,10th,Shelton High School,96,99
6804,6804,Hector Estrada,M,11th,Shelton High School,79,78
6805,6805,Michael Whitehead,M,9th,Shelton High School,78,88
6806,6806,Alexander Hughes,M,11th,Shelton High School,99,72
6807,6807,Lisa King,F,9th,Shelton High School,71,72
6808,6808,Amanda Murphy,F,12th,Shelton High School,82,78
6809,6809,William Roberts,M,10th,Shelton High School,81,80
6810,6810,James Turner,M,12th,Shelton High School,95,87
6811,6811,Matthew Hayes,M,9th,Shelton High School,82,87
6812,6812,Michelle Mendez,F,12th,Shelton High School,80,76
6813,6813,Melinda Benton,F,10th,Shelton High School,92,87
6814,6814,Megan Perez,F,10th,Shelton High School,79,87
6815,6815,Alex Bernard,M,12th,Shelton High School,95,88
6816,6816,Tina Valencia,F,11th,Shelton High School,94,94
6817,6817,Michael Shea,M,12th,Shelton High School,76,81
6818,6818,Maria Allen,F,10th,Shelton High School,71,82
6819,6819,Connie Garcia,F,10th,Shelton High School,98,84
6820,6820,Chad Hall,M,12th,Shelton High School,94,99
6821,6821,Tiffany Foster,F,11th,Shelton High School,84,68
6822,6822,Nathan Marshall,M,9th,Shelton High School,83,92
6823,6823,Scott Roth,M,11th,Shelton High School,77,79
6824,6824,Shelley Spears,F,11th,Shelton High School,81,72
6825,6825,John Sullivan,M,11th,Shelton High School,76,88
6826,6826,Brian Lam,M,10th,Shelton High School,92,76
6827,6827,Jennifer Henderson,F,12th,Shelton High School,92,81
6828,6828,Katherine Jordan,F,11th,Shelton High School,74,80
6829,6829,Alejandra Dickson,F,9th,Shelton High School,73,75
6830,6830,Maria Espinoza,F,11th,Shelton High School,99,69
6831,6831,Misty Thomas,F,12th,Shelton High School,83,79
6832,6832,Spencer Anderson,M,9th,Shelton High School,93,80
6833,6833,Daniel Snyder,M,9th,Shelton High School,81,97
6834,6834,Jesse Miller,M,10th,Shelton High School,98,69
6835,6835,Jesse Thompson,M,9th,Shelton High School,88,90
6836,6836,Gloria Gardner,F,11th,Shelton High School,84,84
6837,6837,Jessica Thomas,F,11th,Shelton High School,87,76
6838,6838,Eugene Wright,M,9th,Shelton High School,81,95
6839,6839,Rebekah Reed,F,10th,Shelton High School,77,75
6840,6840,Kevin Contreras,M,9th,Shelton High School,80,84
6841,6841,Michael Ward,M,11th,Shelton High School,72,78
6842,6842,Mason Collins,M,10th,Shelton High School,82,85
6843,6843,Taylor Klein,F,12th,Shelton High School,90,77
6844,6844,Brenda Nolan,F,12th,Shelton High School,84,68
6845,6845,Timothy Parks,M,11th,Shelton High School,93,81
6846,6846,Thomas Long,M,11th,Shelton High School,75,75
6847,6847,Christine Bates,F,10th,Shelton High School,85,84
6848,6848,Seth Johnson,M,11th,Shelton High School,92,94
6849,6849,Timothy Mccall,M,9th,Shelton High School,93,98
6850,6850,Brooke Simpson,F,9th,Shelton High School,80,72
6851,6851,Ashley Fuller,F,11th,Shelton High School,74,89
6852,6852,Rebecca Garner,F,9th,Shelton High School,82,92
6853,6853,Martha Smith,F,12th,Shelton High School,75,90
6854,6854,Terry Richardson,M,9th,Shelton High School,94,76
6855,6855,Vanessa Le,F,10th,Shelton High School,81,89
6856,6856,Jessica Hansen,F,12th,Shelton High School,96,94
6857,6857,James Brennan,M,12th,Shelton High School,79,98
6858,6858,Erin Hall,F,11th,Shelton High School,70,78
6859,6859,Kayla Hinton,F,12th,Shelton High School,75,76
6860,6860,Michaela Knox,F,9th,Shelton High School,91,81
6861,6861,Annette Herrera,F,10th,Shelton High School,77,82
6862,6862,Bryan Glenn,M,11th,Shelton High School,93,79
6863,6863,Michael Davis,M,9th,Shelton High School,95,85
6864,6864,Cory Saunders,M,9th,Shelton High School,93,98
6865,6865,Angela Guzman,F,10th,Shelton High School,81,79
6866,6866,Vanessa Palmer,F,11th,Shelton High School,76,96
6867,6867,Patricia Montoya,F,11th,Shelton High School,70,70
6868,6868,Mercedes Gilbert,F,9th,Shelton High School,83,87
6869,6869,Kristina Estrada,F,9th,Shelton High School,75,78
6870,6870,Jeffrey Kemp,M,12th,Shelton High School,90,85
6871,6871,Miguel Lamb,M,12th,Shelton High School,83,87
6872,6872,Mark Foster,M,12th,Shelton High School,77,77
6873,6873,Shannon Velazquez,F,9th,Shelton High School,80,68
6874,6874,Paul Cox,M,9th,Shelton High School,82,90
6875,6875,Timothy Bauer,M,11th,Shelton High School,94,98
6876,6876,Kimberly Collins,F,12th,Shelton High School,72,78
6877,6877,Kevin Fitzgerald,M,9th,Shelton High School,98,80
6878,6878,Randy Krause,M,11th,Shelton High School,83,90
6879,6879,Rachel Vasquez,F,9th,Shelton High School,80,93
6880,6880,Jason Taylor,M,10th,Shelton High School,69,92
6881,6881,Stacey Oliver,F,11th,Shelton High School,82,82
6882,6882,David Jones,M,9th,Shelton High School,97,80
6883,6883,Adrian Griffin,M,10th,Shelton High School,93,94
6884,6884,Donna Mitchell,F,10th,Shelton High School,82,98
6885,6885,Eric Pena,M,12th,Shelton High School,74,90
6886,6886,Betty Hernandez,F,10th,Shelton High School,70,83
6887,6887,Alexis Jackson,F,12th,Shelton High School,92,78
6888,6888,Katherine Hart,F,9th,Shelton High School,74,94
6889,6889,Aaron Duncan,M,9th,Shelton High School,75,81
6890,6890,Travis Woods,M,10th,Shelton High School,90,77
6891,6891,Diana Newman,F,9th,Shelton High School,95,99
6892,6892,Bradley Smith,M,11th,Shelton High School,96,77
6893,6893,Tamara Valdez,F,9th,Shelton High School,69,90
6894,6894,Dana Cortez,F,10th,Shelton High School,97,92
6895,6895,Deborah West,F,12th,Shelton High School,73,69
6896,6896,Diana Boone,F,12th,Shelton High School,90,69
6897,6897,Pamela Dougherty,F,9th,Shelton High School,99,87
6898,6898,Debra Rivas,F,9th,Shelton High School,80,93
6899,6899,Mindy Monroe,F,11th,Shelton High School,87,78
6900,6900,Monica Bailey,F,10th,Shelton High School,79,84
6901,6901,Earl Sims,M,10th,Shelton High School,74,96
6902,6902,Richard Kirk,M,12th,Shelton High School,86,96
6903,6903,Keith Flowers,M,12th,Shelton High School,73,91
6904,6904,Ronald Henderson,M,11th,Shelton High School,91,86
6905,6905,Michael Anderson,M,9th,Shelton High School,99,87
6906,6906,Brent Hicks,M,10th,Shelton High School,71,77
6907,6907,James Ali,M,9th,Shelton High School,75,96
6908,6908,Allison Young,F,10th,Shelton High School,81,95
6909,6909,Scott Lin,M,12th,Shelton High School,79,74
6910,6910,Michael Wood,M,11th,Shelton High School,98,88
6911,6911,Christopher Pacheco,M,9th,Shelton High School,99,70
6912,6912,Eric Moyer,M,12th,Shelton High School,75,93
6913,6913,Susan Ibarra,F,11th,Shelton High School,91,91
6914,6914,Henry Olson,M,12th,Shelton High School,86,69
6915,6915,Terry Hansen,M,9th,Shelton High School,72,93
6916,6916,Bonnie Burke,F,12th,Shelton High School,84,83
6917,6917,Elizabeth Holloway,F,11th,Shelton High School,78,95
6918,6918,Tracy Byrd,M,9th,Shelton High School,70,95
6919,6919,Thomas White,M,10th,Shelton High School,86,97
6920,6920,Margaret Gomez,F,9th,Shelton High School,83,94
6921,6921,Leslie Jones,F,9th,Shelton High School,97,69
6922,6922,Andrea Murphy,F,11th,Shelton High School,78,81
6923,6923,Allison Mckinney,F,9th,Shelton High School,83,82
6924,6924,Lisa Ali,F,11th,Shelton High School,73,85
6925,6925,Kathleen Molina,F,11th,Shelton High School,95,85
6926,6926,Todd Trevino,M,11th,Shelton High School,91,85
6927,6927,Jessica Scott,F,12th,Shelton High School,99,73
6928,6928,Frank Braun,M,10th,Shelton High School,80,83
6929,6929,Meghan Armstrong,F,10th,Shelton High School,77,85
6930,6930,Eric Goodwin,M,11th,Shelton High School,93,86
6931,6931,Nicole Snyder,F,11th,Shelton High School,85,69
6932,6932,Jennifer Cohen,F,12th,Shelton High School,90,84
6933,6933,Bruce Boyer,M,9th,Shelton High School,69,87
6934,6934,Jennifer Vazquez,F,11th,Shelton High School,92,85
6935,6935,John Gilmore,M,10th,Shelton High School,96,72
6936,6936,Pamela Robinson,F,12th,Shelton High School,91,84
6937,6937,Jared Reid,M,11th,Shelton High School,91,72
6938,6938,Renee Richards,F,11th,Shelton High School,90,68
6939,6939,Michael White,M,10th,Shelton High School,74,99
6940,6940,Mark Holmes,M,10th,Shelton High School,80,89
6941,6941,Elizabeth Dominguez,F,9th,Shelton High School,99,95
6942,6942,Joshua Harris,M,12th,Shelton High School,90,92
6943,6943,Ashley Summers,F,10th,Shelton High School,95,70
6944,6944,Jennifer Kelly,F,9th,Shelton High School,70,81
6945,6945,Regina Ramirez,F,9th,Shelton High School,90,70
6946,6946,Stephen Bowman,M,11th,Shelton High School,87,70
6947,6947,Sylvia Nguyen,F,12th,Shelton High School,76,74
6948,6948,David Lee,M,12th,Shelton High School,75,87
6949,6949,Thomas Boone,M,12th,Shelton High School,78,92
6950,6950,Kenneth Jensen,M,10th,Shelton High School,92,76
6951,6951,Jeffrey Merritt,M,12th,Shelton High School,94,80
6952,6952,Sandra Woodward,F,11th,Shelton High School,79,99
6953,6953,Rita Dunlap,F,9th,Shelton High School,97,71
6954,6954,Elizabeth Henderson,F,11th,Shelton High School,87,77
6955,6955,Benjamin Hernandez,M,9th,Shelton High School,82,87
6956,6956,Christopher Wright,M,12th,Shelton High School,78,97
6957,6957,John Johnson,M,12th,Shelton High School,89,95
6958,6958,Marc Wilson,M,9th,Shelton High School,71,72
6959,6959,Nancy Castillo,F,11th,Shelton High School,82,72
6960,6960,Jeffrey Walsh,M,11th,Shelton High School,96,97
6961,6961,Lee Mooney,M,11th,Shelton High School,90,89
6962,6962,Jennifer Crosby,F,10th,Shelton High School,80,74
6963,6963,Allison Hawkins,F,10th,Shelton High School,73,95
6964,6964,Adam Hunt,M,12th,Shelton High School,79,83
6965,6965,Michael Burton,M,9th,Shelton High School,82,86
6966,6966,Amanda Kim,F,9th,Shelton High School,81,71
6967,6967,Kurt Lucas,M,10th,Shelton High School,94,89
6968,6968,Jose Jackson,M,9th,Shelton High School,98,83
6969,6969,Amanda Randall,F,10th,Shelton High School,79,71
6970,6970,Joseph Robinson,M,10th,Shelton High School,86,92
6971,6971,James Jenkins,M,10th,Shelton High School,99,87
6972,6972,Hannah Peterson,F,9th,Shelton High School,70,95
6973,6973,Teresa Phillips,F,9th,Shelton High School,89,95
6974,6974,Matthew Gregory,M,9th,Shelton High School,70,71
6975,6975,David Stevenson,M,12th,Shelton High School,93,88
6976,6976,Trevor Clark,M,9th,Shelton High School,89,89
6977,6977,Christian Young,M,9th,Shelton High School,73,77
6978,6978,Jonathan Cole,M,11th,Shelton High School,70,98
6979,6979,Andrew Wright,M,10th,Shelton High School,72,85
6980,6980,Gary Morse,M,11th,Shelton High School,81,90
6981,6981,Dale Jordan,M,9th,Shelton High School,84,96
6982,6982,Amber King,F,9th,Shelton High School,92,95
6983,6983,Brenda Smith,F,10th,Shelton High School,76,78
6984,6984,Sarah Vasquez,F,10th,Shelton High School,95,86
6985,6985,Patricia Moran,F,9th,Shelton High School,99,69
6986,6986,Nicholas Garner,M,12th,Shelton High School,91,74
6987,6987,Lauren Ward,F,11th,Shelton High School,74,84
6988,6988,Megan Medina,F,12th,Shelton High School,96,87
6989,6989,Anthony Strong,M,10th,Shelton High School,83,89
6990,6990,Alexander Ramsey,M,9th,Shelton High School,74,80
6991,6991,Kelly Andrews,F,10th,Shelton High School,96,85
6992,6992,Felicia Barry,F,10th,Shelton High School,89,85
6993,6993,Gregory Garcia,M,12th,Shelton High School,90,74
6994,6994,Leslie Smith,F,11th,Shelton High School,90,72
6995,6995,Maria Miller,F,9th,Shelton High School,93,90
6996,6996,Thomas Lowe,M,10th,Shelton High School,87,99
6997,6997,Peter Cook,M,11th,Shelton High School,77,72
6998,6998,Bridget Adams,F,9th,Shelton High School,99,81
6999,6999,Victoria Maxwell,F,9th,Shelton High School,84,81
7000,7000,Erica Bridges,F,10th,Shelton High School,80,73
7001,7001,Laurie Brown,F,11th,Shelton High School,90,89
7002,7002,Donna Kennedy,F,11th,Shelton High School,94,75
7003,7003,Sandra Nichols,F,11th,Shelton High School,87,93
7004,7004,Emily Oneal,F,10th,Shelton High School,73,92
7005,7005,Mark Yoder,M,10th,Shelton High School,96,95
7006,7006,Katherine Robinson,F,12th,Shelton High School,72,78
7007,7007,Mark Hahn,M,10th,Shelton High School,87,72
7008,7008,Alexander Caldwell,M,12th,Shelton High School,74,95
7009,7009,Jasmine Gutierrez,F,9th,Shelton High School,69,82
7010,7010,Gwendolyn Johnson,F,12th,Shelton High School,79,85
7011,7011,Nicholas Lee,M,9th,Shelton High School,98,81
7012,7012,Regina Dixon,F,12th,Shelton High School,76,88
7013,7013,Richard Davis,M,11th,Shelton High School,92,88
7014,7014,Crystal Proctor,F,11th,Shelton High School,80,68
7015,7015,Cathy Sharp,F,9th,Shelton High School,82,69
7016,7016,Oscar Carlson,M,9th,Shelton High School,86,88
7017,7017,Isaac Sanchez,M,12th,Shelton High School,76,96
7018,7018,Thomas Brown,M,10th,Shelton High School,81,83
7019,7019,Timothy Stewart,M,10th,Shelton High School,73,74
7020,7020,Kevin Burton,M,11th,Shelton High School,86,71
7021,7021,Matthew King,M,9th,Shelton High School,82,84
7022,7022,Ryan Rogers,M,11th,Shelton High School,96,94
7023,7023,Shelia Patrick,F,11th,Shelton High School,86,76
7024,7024,Andrew Peck,M,11th,Shelton High School,72,99
7025,7025,Brenda Hawkins,F,9th,Shelton High School,84,96
7026,7026,Steven Turner,M,9th,Shelton High School,72,71
7027,7027,Daisy Hernandez,F,11th,Shelton High School,93,92
7028,7028,Juan Hawkins,M,11th,Shelton High School,91,93
7029,7029,Sheila Farmer,F,10th,Shelton High School,85,69
7030,7030,Cindy Logan,F,12th,Shelton High School,84,81
7031,7031,Michele Byrd,F,12th,Shelton High School,94,91
7032,7032,Katie Pearson,F,9th,Shelton High School,79,95
7033,7033,Jordan Nunez,F,9th,Shelton High School,84,78
7034,7034,Morgan Doyle,F,12th,Shelton High School,94,78
7035,7035,Steven Fuller,M,9th,Shelton High School,85,87
7036,7036,Tyler Burnett,M,11th,Shelton High School,91,81
7037,7037,Stacey Carter,F,10th,Shelton High School,69,73
7038,7038,Lisa Ramirez,F,9th,Shelton High School,88,83
7039,7039,Kathy Gordon,F,12th,Shelton High School,98,79
7040,7040,Martha Riley,F,10th,Shelton High School,81,85
7041,7041,Lindsey Sanchez,F,10th,Shelton High School,77,97
7042,7042,Jose Holden,M,11th,Shelton High School,92,75
7043,7043,Kevin Gray,M,11th,Shelton High School,81,81
7044,7044,Maria Alvarez,F,11th,Shelton High School,73,97
7045,7045,Nicholas Jones,M,12th,Shelton High School,75,69
7046,7046,Joshua Hancock,M,11th,Shelton High School,85,77
7047,7047,Lauren Smith,F,10th,Shelton High School,90,94
7048,7048,Corey Conley,M,9th,Shelton High School,71,95
7049,7049,Heather Rollins,F,9th,Shelton High School,99,98
7050,7050,Chad Baker,M,10th,Shelton High School,81,79
7051,7051,Amy Miller,F,9th,Shelton High School,69,79
7052,7052,Billy Sharp,M,11th,Shelton High School,84,73
